Test,x0(m),y0(m),d(m),SNR(dB),direction_theta(rad),R_Tar(Mbps),V_Tar(m/s),UE_num,V_Cond,Connected UE_num for target AP,R_targetAP,SNR_Connected_targetAP,Ideal_Thr(Target),UTI_Thr_List(per10ms),UTI(3%),UTI(5%),Runtime
1036,1.230083292,8.47091137,0.27979839,19.5320731,1.36434207,77.33229587,9,90,"[0.09, 0.05, 0.01, 0.06, 0.02, 0.0, 0.06, 0.07, 0.03, 0.1, 0.04, 0.04, 0.01, 0.09, 0.09, 0.04, 0.01, 0.01, 0.06, 0.01, 0.04, 0.05, 0.1, 0.04, 0.04, 0.03, 0.06, 0.06, 0.08, 0.01, 0.08, 0.02, 0.04, 0.04, 0.07, 0.06, 0.05, 0.01, 0.07, 0.07, 0.0, 0.04, 0.06, 0.1, 0.0, 0.1, 0.09, 0.09, 0.05, 0.0, 0.02, 0.1, 0.0, 0.09, 0.08, 0.06, 0.04, 0.02, 0.05, 0.01, 0.09, 0.06, 0.09, 0.07, 0.03, 0.02, 0.03, 0.02, 0.03, 0.01, 0.0, 0.05, 0.09, 0.02, 0.02, 0.0, 0.04, 0.05, 0.07, 0.02, 0.03, 0.01, 0.08, 0.06, 0.1, 0.1, 0.01, 0.09, 0.05]",5,"[77.332295868156, 114.7715176603413, 122.57493345646837, 98.39542660526928, 190.5580235425096]","[19.532073099201163, 17.272074525654702, 23.007116921459783, 17.310420067540267, 16.616877750225925]",26.01757446,"[26.952112914979427, 27.012161478337728, 27.024621151750537, 26.988962923289808, 27.612334593286672, 27.52551193255282, 27.384918062409618, 27.185256151531185, 27.468158167745635, 27.10118249508878, 26.583852449350633, 26.583852449350633, 26.583852449350633, 26.673767756488093, 27.06716309313127, 27.06716309313127, 28.401182542374325, 28.68445165659834, 28.68445165659834, 28.894451524540393, 29.43158826812682, 29.43158826812682, 29.558551844882125, 29.541939603323176, 29.805286973252375, 29.683694364161592, 29.683694364161592, 29.510224974684952, 29.557469776371917, 29.278468638661963, 28.94729775424078, 28.56404477711883, 28.349051654787235, 28.349051654787235, 27.863686550014958, 27.328357608502603, 26.925798721473576, 26.29848117286253, 25.6261544977525, 24.91079077404624, 24.322127233240625]",0.4,0.41,13.12125516
1037,1.967818555,1.64995237,0.821720984,17.1650734,1.819259057,391.5184178,4,50,"[0.06, 0.09, 0.04, 0.0, 0.01, 0.07, 0.01, 0.06, 0.0, 0.08, 0.1, 0.05, 0.01, 0.0, 0.01, 0.09, 0.02, 0.02, 0.02, 0.04, 0.07, 0.08, 0.09, 0.0, 0.04, 0.04, 0.0, 0.1, 0.08, 0.0, 0.0, 0.06, 0.02, 0.02, 0.07, 0.01, 0.0, 0.06, 0.03, 0.03, 0.07, 0.01, 0.0, 0.08, 0.04, 0.07, 0.05, 0.04, 0.02]",2,"[391.5184177670259, 294.8785985280068]","[17.165073399508604, 21.388672069025134]",57.29563123,"[55.56979281031409, 55.56979281031409, 53.719115526165126]",0.01,0.03,1.642917156
1038,1.058124184,9.020886891,0.331957884,22.15461875,2.331414024,78.86586542,4,70,"[0.08, 0.02, 0.1, 0.07, 0.1, 0.08, 0.03, 0.1, 0.09, 0.08, 0.01, 0.02, 0.1, 0.07, 0.09, 0.0, 0.03, 0.01, 0.1, 0.1, 0.04, 0.0, 0.0, 0.05, 0.09, 0.08, 0.04, 0.08, 0.05, 0.04, 0.08, 0.03, 0.0, 0.0, 0.09, 0.02, 0.01, 0.01, 0.06, 0.01, 0.02, 0.04, 0.08, 0.04, 0.02, 0.05, 0.04, 0.06, 0.02, 0.02, 0.02, 0.05, 0.07, 0.02, 0.08, 0.1, 0.05, 0.09, 0.07, 0.04, 0.07, 0.05, 0.05, 0.06, 0.02, 0.06, 0.09, 0.08, 0.06]",4,"[78.86586542109461, 284.4806112085221, 88.1530528846201, 91.81147630824336]","[22.15461875278985, 21.43485748428009, 22.93401085232655, 20.205862612440647]",36.84181411,"[36.92742450415397, 36.92742450415397, 36.948189806102654, 36.948189806102654, 36.948189806102654, 36.90297762653034, 36.90297762653034, 36.90297762653034, 36.789485335158524, 36.789485335158524, 36.60357233326296, 36.60357233326296, 36.60357233326296, 36.75089921908405, 36.75089921908405, 36.75089921908405, 36.38863622907464, 36.38863622907464, 36.38863622907464, 35.901680686310925, 35.21030970116773, 35.21030970116773, 35.21030970116773, 34.69882232662796]",0.21,0.24,6.43507576
1039,7.963912376,8.560339828,0.808643761,17.68089567,1.764220697,186.220388,9,70,"[0.06, 0.03, 0.09, 0.06, 0.07, 0.1, 0.01, 0.01, 0.01, 0.03, 0.01, 0.04, 0.02, 0.05, 0.05, 0.04, 0.08, 0.01, 0.08, 0.08, 0.07, 0.06, 0.02, 0.03, 0.06, 0.07, 0.06, 0.03, 0.06, 0.03, 0.03, 0.03, 0.03, 0.07, 0.02, 0.04, 0.06, 0.01, 0.08, 0.03, 0.09, 0.03, 0.07, 0.09, 0.07, 0.0, 0.06, 0.03, 0.1, 0.02, 0.05, 0.1, 0.09, 0.09, 0.09, 0.02, 0.01, 0.02, 0.04, 0.05, 0.03, 0.0, 0.06, 0.09, 0.0, 0.01, 0.02, 0.04, 0.05]",3,"[186.22038803717817, 367.43765746450146, 90.90601267178235]","[17.68089567021462, 22.132932865991496, 21.86844121669214]",39.31911584,"[39.93040246070464, 40.66557432459233, 40.66557432459233, 40.102175886692535, 40.67946239286479, 41.182308406435155, 40.322128013747445, 40.322128013747445, 39.33758957429569, 39.65130428244138, 39.902395392256906, 38.724804537675695, 38.724804537675695, 38.87792843551786, 37.597668883694766, 37.597668883694766, 36.268152019160425]",0.15,0.17,5.401314497
1040,8.758332169,0.623123147,0.626932224,22.13048603,3.076076399,166.824976,4,30,"[0.09, 0.05, 0.01, 0.02, 0.08, 0.02, 0.07, 0.04, 0.0, 0.04, 0.01, 0.07, 0.0, 0.08, 0.04, 0.08, 0.06, 0.01, 0.01, 0.06, 0.04, 0.08, 0.04, 0.01, 0.02, 0.08, 0.01, 0.1, 0.02]",2,"[166.82497599867042, 35.94123271945945]","[22.130486026949022, 20.191134798316966]",73.60394756,"[73.4876110864264, 73.4876110864264, 73.08446492776511, 73.08446492776511, 72.31029358044364, 72.31029358044364, 72.31029358044364, 70.97906774608984, 70.97906774608984, 68.5293741376119]",0.08,0.1,1.46028161
1041,8.073032136,1.537591717,0.735523272,17.7377692,0.433167307,202.9675661,3,10,"[0.05, 0.04, 0.09, 0.04, 0.01, 0.04, 0.02, 0.01, 0.05]",1,[202.96756613756313],[17.737769195675597],118.3289105,"[120.99458875492401, 120.99458875492401, 120.99458875492401, 123.39106171305966, 123.39106171305966, 123.39106171305966, 125.51278729377307, 125.51278729377307, 125.51278729377307, 127.35940553176343, 127.35940553176343, 127.35940553176343, 127.35940553176343, 128.92756635875148, 128.92756635875148, 128.92756635875148, 130.22043409465832, 130.22043409465832, 130.22043409465832, 131.23682180985924, 131.23682180985924, 131.23682180985924, 131.23682180985924, 131.98286227130157, 131.98286227130157, 131.98286227130157, 132.46975818956963, 132.46975818956963, 132.46975818956963, 132.70602471330437, 132.70602471330437, 132.70602471330437, 132.70602471330437, 132.70774772337077, 132.70774772337077, 132.70774772337077, 132.48560405694585, 132.48560405694585, 132.48560405694585, 132.05622054647608, 132.05622054647608, 132.05622054647608, 132.05622054647608, 131.43207444732545, 131.43207444732545, 131.43207444732545, 130.62959858310987, 130.62959858310987, 130.62959858310987, 129.6625462575537, 129.6625462575537, 129.6625462575537, 129.6625462575537, 128.5466262998081, 128.5466262998081, 128.5466262998081, 127.29624157175107, 127.29624157175107, 127.29624157175107, 125.92597461035476, 125.92597461035476, 125.92597461035476, 125.92597461035476, 125.92597461035476, 125.92597461035476, 122.37611189711421, 123.72809523348309, 123.72809523348309, 123.72809523348309, 124.96350284934188, 124.96350284934188, 124.96350284934188, 124.96350284934188, 126.06810282288846, 126.06810282288846, 126.06810282288846, 127.02773601895048, 127.02773601895048, 127.02773601895048, 127.82714334510545, 127.82714334510545, 127.82714334510545, 127.82714334510545, 128.45273891422798, 128.45273891422798, 128.45273891422798, 128.88861910549133, 128.88861910549133, 128.88861910549133, 129.12236278761947, 129.12236278761947, 129.12236278761947, 129.12236278761947, 129.13791139657644, 129.13791139657644, 129.13791139657644, 128.9244972356136, 128.9244972356136, 128.9244972356136, 128.4665748034818, 128.4665748034818, 128.4665748034818, 128.4665748034818, 127.75535953712101, 127.75535953712101, 127.75535953712101, 126.77973224977677, 126.77973224977677, 126.77973224977677, 125.53309260494984, 125.53309260494984, 125.53309260494984, 125.53309260494984, 125.53309260494984, 124.01550270156551, 124.01550270156551, 124.01550270156551, 122.22309769440892, 122.22309769440892, 120.15796947976509, 120.15796947976509, 120.15796947976509, 120.15796947976509, 117.81957699006338, 117.81957699006338, 117.81957699006338, 115.21218184864648, 115.21218184864648, 115.21218184864648, 112.33915007753677]",1.3,1.3,3.354997396
1042,7.890793332,8.990463922,0.892221383,18.59903937,2.139007929,78.87478751,5,70,"[0.02, 0.08, 0.09, 0.09, 0.03, 0.05, 0.01, 0.0, 0.09, 0.03, 0.02, 0.04, 0.05, 0.03, 0.06, 0.05, 0.01, 0.0, 0.09, 0.0, 0.02, 0.1, 0.08, 0.06, 0.02, 0.02, 0.03, 0.03, 0.06, 0.02, 0.04, 0.04, 0.06, 0.09, 0.0, 0.03, 0.0, 0.06, 0.02, 0.04, 0.01, 0.06, 0.05, 0.02, 0.09, 0.01, 0.0, 0.09, 0.09, 0.0, 0.0, 0.09, 0.07, 0.07, 0.01, 0.06, 0.0, 0.09, 0.06, 0.07, 0.09, 0.09, 0.08, 0.09, 0.1, 0.08, 0.03, 0.01, 0.1]",1,[78.87478750843596],[18.599039366314333],78.87478751,"[78.87478750843596, 78.87478750843596, 78.87478750843596, 78.87478750843596, 78.87478750843596, 78.87478750843596, 78.87478750843596, 78.87478750843596, 78.87478750843596, 78.87478750843596, 78.87478750843596, 78.87478750843596, 78.87478750843596, 78.87478750843596, 78.87478750843596, 78.87478750843596, 78.87478750843596, 78.87478750843596, 78.87478750843596, 76.6212850784054, 71.77241199266479]",0.21,0.21,5.512307167
1043,0.350159397,0.548720895,1.140835436,22.03470815,0.055776874,17.90745986,4,70,"[0.09, 0.0, 0.0, 0.08, 0.02, 0.03, 0.08, 0.03, 0.06, 0.06, 0.04, 0.03, 0.08, 0.07, 0.01, 0.0, 0.06, 0.05, 0.05, 0.04, 0.09, 0.0, 0.05, 0.06, 0.05, 0.07, 0.03, 0.01, 0.02, 0.02, 0.02, 0.1, 0.06, 0.1, 0.0, 0.01, 0.04, 0.05, 0.0, 0.0, 0.1, 0.1, 0.02, 0.08, 0.02, 0.01, 0.08, 0.03, 0.08, 0.07, 0.09, 0.05, 0.07, 0.0, 0.05, 0.1, 0.09, 0.03, 0.06, 0.1, 0.1, 0.03, 0.07, 0.05, 0.1, 0.05, 0.02, 0.03, 0.05]",3,"[17.90745986241815, 121.77054751669544, 40.14987296049661]","[22.034708149963286, 12.950932376180033, 20.23673995831469]",17.90745986,"[17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.90745986241815, 17.383345836317766, 17.383345836317766, 17.383345836317766, 17.383345836317766, 15.1435093566371]",0.81,0.81,17.02583432
1044,9.735120389,2.258022612,1.409457969,14.62330244,2.242772417,89.51166948,3,100,"[0.02, 0.05, 0.0, 0.08, 0.0, 0.08, 0.04, 0.08, 0.03, 0.08, 0.07, 0.06, 0.07, 0.1, 0.01, 0.08, 0.06, 0.09, 0.01, 0.06, 0.08, 0.06, 0.08, 0.1, 0.0, 0.0, 0.09, 0.01, 0.01, 0.1, 0.02, 0.1, 0.05, 0.08, 0.06, 0.08, 0.02, 0.09, 0.01, 0.02, 0.02, 0.05, 0.05, 0.06, 0.1, 0.0, 0.01, 0.1, 0.09, 0.01, 0.07, 0.04, 0.03, 0.09, 0.05, 0.09, 0.08, 0.02, 0.0, 0.03, 0.06, 0.06, 0.06, 0.06, 0.0, 0.1, 0.02, 0.03, 0.08, 0.09, 0.03, 0.04, 0.01, 0.0, 0.04, 0.03, 0.09, 0.1, 0.03, 0.05, 0.07, 0.08, 0.04, 0.06, 0.05, 0.0, 0.06, 0.02, 0.06, 0.0, 0.1, 0.05, 0.05, 0.01, 0.03, 0.0, 0.0, 0.09, 0.09]",5,"[89.51166948307876, 244.37756015504615, 93.02388592171812, 102.61261436103793, 162.56508907245012]","[14.623302441105302, 11.957732043543599, 17.274641502522314, 22.197643971190274, 15.193661191590838]",19.6266921,[18.584318167366135],0.01,0.01,2.696652174
1045,8.291670605,8.517186752,0.514069881,18.93120361,0.392666406,21.81396619,4,90,"[0.02, 0.03, 0.07, 0.05, 0.08, 0.02, 0.01, 0.07, 0.0, 0.03, 0.01, 0.1, 0.02, 0.01, 0.09, 0.07, 0.01, 0.03, 0.09, 0.05, 0.1, 0.08, 0.02, 0.07, 0.08, 0.07, 0.06, 0.03, 0.04, 0.08, 0.1, 0.02, 0.01, 0.01, 0.1, 0.09, 0.03, 0.03, 0.06, 0.01, 0.09, 0.06, 0.08, 0.07, 0.03, 0.05, 0.07, 0.0, 0.1, 0.1, 0.05, 0.01, 0.06, 0.03, 0.04, 0.1, 0.08, 0.06, 0.08, 0.07, 0.09, 0.06, 0.04, 0.02, 0.08, 0.06, 0.06, 0.06, 0.09, 0.01, 0.06, 0.06, 0.01, 0.03, 0.01, 0.09, 0.09, 0.09, 0.08, 0.01, 0.09, 0.02, 0.04, 0.03, 0.1, 0.04, 0.04, 0.01, 0.0]",4,"[21.813966193831746, 70.73532904293639, 177.02107511096344, 106.50236358757135]","[18.931203614545154, 18.599039366314333, 17.523797497812062, 18.383492907078388]",21.81396619,"[21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.813966193831746, 21.341941454303658, 21.341941454303658, 21.341941454303658, 21.341941454303658, 19.667293663048014]",1.31,1.31,37.01799679
1046,9.334849523,8.709456652,0.586253126,21.16266116,2.68594096,44.76910471,10,90,"[0.0, 0.04, 0.02, 0.02, 0.01, 0.02, 0.03, 0.03, 0.07, 0.0, 0.04, 0.1, 0.1, 0.02, 0.1, 0.09, 0.02, 0.09, 0.07, 0.09, 0.03, 0.06, 0.05, 0.04, 0.06, 0.09, 0.05, 0.05, 0.07, 0.06, 0.0, 0.02, 0.09, 0.03, 0.05, 0.04, 0.05, 0.09, 0.06, 0.02, 0.09, 0.09, 0.06, 0.07, 0.01, 0.1, 0.07, 0.1, 0.1, 0.07, 0.0, 0.04, 0.1, 0.05, 0.1, 0.0, 0.03, 0.05, 0.09, 0.01, 0.0, 0.07, 0.08, 0.07, 0.08, 0.05, 0.1, 0.1, 0.1, 0.04, 0.08, 0.1, 0.1, 0.06, 0.09, 0.02, 0.02, 0.02, 0.05, 0.0, 0.04, 0.1, 0.08, 0.1, 0.05, 0.08, 0.04, 0.06, 0.01]",3,"[44.769104706725344, 49.517104329148154, 54.78804866922812]","[21.162661164859298, 22.28877373617768, 23.16243830850318]",44.76910471,"[44.769104706725344, 44.769104706725344, 44.769104706725344, 44.769104706725344, 44.769104706725344, 44.769104706725344, 44.769104706725344, 44.769104706725344, 44.769104706725344, 44.769104706725344, 44.769104706725344, 44.769104706725344, 44.769104706725344, 44.769104706725344, 44.769104706725344, 44.769104706725344, 44.769104706725344, 44.769104706725344, 44.769104706725344, 44.769104706725344, 44.769104706725344, 44.769104706725344, 44.769104706725344, 44.769104706725344, 44.769104706725344, 44.769104706725344, 44.769104706725344, 44.769104706725344, 43.90899221189273, 42.77312514062925, 42.755114136507416, 41.57198516164823]",0.3,0.32,11.14527726
1047,8.996690887,8.773710856,0.24782776,21.21898931,2.666860057,72.6019103,8,20,"[0.08, 0.08, 0.1, 0.02, 0.02, 0.03, 0.1, 0.03, 0.05, 0.09, 0.08, 0.06, 0.05, 0.06, 0.03, 0.02, 0.07, 0.04, 0.1]",1,[72.6019103047334],[21.218989314244734],72.6019103,"[72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 72.6019103047334, 69.62147389039507, 69.62147389039507, 64.41414635929796]",0.6,0.62,4.022813082
1048,8.830785008,8.809332409,0.100232491,21.51419944,1.255986499,137.201232,5,60,"[0.02, 0.03, 0.0, 0.1, 0.09, 0.03, 0.09, 0.0, 0.04, 0.01, 0.09, 0.03, 0.1, 0.01, 0.03, 0.07, 0.03, 0.06, 0.01, 0.0, 0.02, 0.07, 0.07, 0.1, 0.04, 0.06, 0.09, 0.1, 0.05, 0.09, 0.07, 0.0, 0.01, 0.06, 0.0, 0.04, 0.04, 0.03, 0.09, 0.09, 0.1, 0.08, 0.07, 0.01, 0.09, 0.04, 0.06, 0.03, 0.04, 0.06, 0.0, 0.05, 0.09, 0.0, 0.07, 0.01, 0.08, 0.09, 0.1]",5,"[137.20123202182177, 77.64699674366273, 108.24242024840322, 35.36483968323734, 79.30487659784033]","[21.514199436485534, 19.78384478549061, 22.24695968965738, 21.454446318081857, 19.62827646032492]",28.62802706,"[28.461889379844617, 28.461889379844617, 28.667485674641455, 28.667485674641455, 28.383598206459517, 28.74953872119738, 28.74953872119738, 28.403948813434234, 28.711178772211646, 28.3052303491868, 28.3052303491868, 28.3052303491868, 28.3052303491868, 28.093513929499217, 27.57400986167792, 27.57400986167792, 27.204168716716744, 27.204168716716744, 27.204168716716744, 26.74232279248132]",0.15,0.2,5.011296034
1049,0.814941284,0.343788219,1.00523424,22.25933279,0.484466174,135.3447943,4,90,"[0.04, 0.07, 0.02, 0.0, 0.08, 0.05, 0.03, 0.02, 0.04, 0.0, 0.06, 0.03, 0.1, 0.06, 0.07, 0.09, 0.03, 0.02, 0.03, 0.02, 0.05, 0.02, 0.09, 0.07, 0.08, 0.06, 0.01, 0.03, 0.08, 0.07, 0.08, 0.08, 0.06, 0.04, 0.0, 0.05, 0.07, 0.07, 0.03, 0.07, 0.07, 0.05, 0.09, 0.0, 0.06, 0.02, 0.04, 0.01, 0.08, 0.05, 0.02, 0.08, 0.09, 0.09, 0.01, 0.03, 0.07, 0.03, 0.07, 0.09, 0.03, 0.02, 0.09, 0.09, 0.01, 0.06, 0.06, 0.03, 0.08, 0.1, 0.02, 0.01, 0.04, 0.07, 0.01, 0.04, 0.05, 0.07, 0.03, 0.01, 0.01, 0.07, 0.02, 0.06, 0.08, 0.09, 0.0, 0.04, 0.02]",2,"[135.34479429509847, 122.42044507868512]","[22.259332786930763, 21.333138257002943]",74.02940053,"[74.02940052572954, 74.44833699478582, 74.44833699478582, 74.44833699478582, 74.19679980473204, 74.45998995714508, 74.45998995714508, 74.09138772729494, 74.09138772729494, 74.0948426172147, 73.60757507319587, 73.60757507319587, 73.60757507319587, 73.38964963128302, 72.77413688699001, 72.77413688699001, 72.77413688699001, 72.02064222766859, 72.02064222766859, 71.61933879943747, 70.74775006574923, 70.74775006574923, 70.16805546407136]",0.2,0.23,8.187752724
1050,0.802455205,8.109808524,0.781115529,17.9623154,0.015917494,138.4992057,8,50,"[0.08, 0.07, 0.05, 0.07, 0.03, 0.09, 0.05, 0.1, 0.03, 0.08, 0.08, 0.09, 0.09, 0.02, 0.03, 0.03, 0.04, 0.04, 0.04, 0.03, 0.0, 0.05, 0.04, 0.05, 0.01, 0.06, 0.03, 0.08, 0.0, 0.09, 0.03, 0.02, 0.06, 0.05, 0.07, 0.06, 0.07, 0.03, 0.06, 0.01, 0.07, 0.01, 0.07, 0.09, 0.01, 0.03, 0.04, 0.04, 0.06]",1,[138.4992057430422],[17.962315400103723],119.7966808,"[124.04344588662178, 127.96479803250485, 127.96479803250485, 131.36629525609396, 134.76056457489713, 134.22206472440735, 137.31109783007287, 138.4992057430422, 138.4992057430422, 138.4992057430422, 138.4992057430422, 138.4992057430422, 138.4992057430422, 138.4992057430422, 138.4992057430422, 138.4992057430422, 138.4992057430422, 138.4992057430422, 138.4992057430422, 138.4992057430422, 138.4992057430422, 138.4992057430422, 138.4992057430422, 138.4992057430422, 138.4992057430422, 136.25915699228344, 136.21309101916984, 133.26737579733148, 133.26737579733148, 133.2661357430938, 129.84962959998046, 129.84962959998046, 125.96310874227582, 125.35021237134697, 121.61063616620312, 120.77321345460575, 115.74109380381825, 115.74109380381825, 114.4985432429119, 108.81400178201042]",0.37,0.4,6.879073858
1051,0.883161244,0.447020875,0.882805838,22.42752256,1.507683738,425.6495475,2,10,"[0.08, 0.07, 0.07, 0.0, 0.01, 0.01, 0.0, 0.07, 0.04]",2,"[425.6495474903942, 56.6170029675723]","[22.42752256182154, 20.227581691244655]",74.58487632,"[74.44833699478582, 74.44833699478582, 74.44833699478582, 74.44833699478582, 74.44833699478582, 73.57946555986008, 73.57946555986008, 73.57946555986008, 73.57946555986008, 73.57946555986008, 73.17065969973378, 73.17065969973378, 73.17065969973378, 73.17065969973378, 73.17065969973378, 73.17065969973378, 72.64610942873813, 72.64610942873813, 72.64610942873813, 71.4507853174663, 71.4507853174663, 71.4507853174663, 70.77513372929562]",0.2,0.23,0.880271196
1052,0.814484927,0.884693406,0.568438463,22.25821469,1.226950667,152.6409219,8,100,"[0.07, 0.05, 0.02, 0.02, 0.08, 0.09, 0.03, 0.06, 0.06, 0.02, 0.09, 0.06, 0.01, 0.1, 0.03, 0.1, 0.1, 0.05, 0.08, 0.01, 0.01, 0.09, 0.03, 0.1, 0.03, 0.02, 0.07, 0.1, 0.01, 0.0, 0.07, 0.01, 0.1, 0.06, 0.07, 0.02, 0.08, 0.06, 0.03, 0.08, 0.0, 0.05, 0.09, 0.09, 0.06, 0.06, 0.05, 0.05, 0.02, 0.08, 0.09, 0.06, 0.02, 0.1, 0.0, 0.0, 0.02, 0.06, 0.04, 0.06, 0.05, 0.04, 0.1, 0.06, 0.07, 0.08, 0.02, 0.09, 0.01, 0.03, 0.03, 0.1, 0.05, 0.05, 0.07, 0.01, 0.08, 0.04, 0.05, 0.0, 0.09, 0.05, 0.03, 0.06, 0.1, 0.09, 0.07, 0.08, 0.04, 0.06, 0.09, 0.08, 0.08, 0.01, 0.09, 0.1, 0.01, 0.01, 0.06]",4,"[152.6409218773543, 119.0321074165261, 99.99778397876541, 186.9729705813133]","[22.258214685027866, 21.710908191119536, 22.321753914655133, 19.73808903967204]",37.01285411,"[36.97906048054206, 37.10407912024442, 37.10407912024442, 37.04742130860735, 36.80378753659794, 36.80378753659794, 36.47658302197951, 36.088444289509376, 35.478926275670155, 35.478926275670155, 34.970189834541635]",0.09,0.11,6.142443895
