Test,x0(m),y0(m),d(m),SNR(dB),direction_theta(rad),R_Tar(Mbps),V_Tar(m/s),UE_num,V_Cond,Connected UE_num for target AP,R_targetAP,SNR_Connected_targetAP,Ideal_Thr(Target),UTI_Thr_List(per10ms),UTI(3%),UTI(5%),Runtime
7871,3.2720703109050078,6.270790765278539,0.4783816924165297,20.045637614419697,0.466148882189246,50.0,3.854084447998095,50,"(0.1,)",10,"[50.0, 161.44342687687723, 96.06382240415302, 131.92170335557316, 42.179539893941694, 200.31990737906145, 106.05314386753462, 151.5723835813006, 337.7122247300471, 117.72470912705704]","[20.045637614419697, 19.316554875085682, 17.08639956497704, 19.624323949839457, 19.986849275674565, 15.196776458299547, 19.516388464323075, 14.45403932081728, 20.546413248439073, 15.248578414887788]",13.34644528893056,"[13.3460051071811, 13.3460051071811, 13.112072704281623, 13.112072704281623, 13.112072704281623, 13.0640415126217, 13.0640415126217, 13.0640415126217, 12.757414869627539, 12.757414869627539, 12.757414869627539, 12.659916808497671]",0.09000000000000001,0.12000000000000001,1.8161427974700928
7872,3.6085042851845275,6.082769888050782,0.21905923320802864,19.14931479738186,1.3781858966183078,50.0,3.854084447998095,50,"(0.1,)",10,"[50.0, 161.44342687687723, 96.06382240415302, 131.92170335557316, 42.179539893941694, 41.422023855243786, 200.31990737906145, 106.05314386753462, 337.7122247300471, 117.72470912705704]","[19.14931479738186, 19.446965998836784, 16.577134892617757, 20.019427156938463, 20.044634570194084, 16.625946271125343, 17.967177132909228, 18.79870155530202, 20.58034420687131, 16.625946271125343]",12.757414869627539,"[12.757414869627539, 12.659916808497671, 12.659916808497671, 12.399767404971962, 12.281040466377867, 12.281040466377867, 12.281040466377867, 12.133459382428315, 11.852925489814124]",0.049999999999999996,0.09000000000000001,1.4349329471588135
7890,3.0392715003323283,8.048254096730735,1.9336113354675837,18.27179214328964,2.715509958015442,50.0,7.30018801256208,50,"(0.1,)",5,"[50.0, 161.44342687687723, 131.92170335557316, 127.79441517724679, 151.5723835813006]","[18.27179214328964, 17.978903946914137, 18.84431400927744, 20.497619414156123, 15.69150836864085]",24.364310928856213,"[24.00081061584986, 23.606248376173024, 23.606248376173024, 23.185290631693974, 23.185290631693974, 22.742191760120416]",0.019999999999999997,0.060000000000000005,1.169318437576294
7905,2.8866098303471857,7.754744408333047,1.734848212225694,19.456841096375065,0.42182459419535445,50.0,9.123394261469377,50,"(0.1,)",6,"[50.0, 161.44342687687723, 116.17384226993421, 200.31990737906145, 167.53789828859982, 97.48279005425677]","[19.456841096375065, 18.810788672799042, 19.20681089813175, 16.042655806289602, 15.454209530467796, 18.944073043283346]",21.598932458299068,"[22.185398536397972, 22.447012388967057, 22.671450055282506, 22.671450055282506, 22.855850650746248, 22.997471718858694, 23.093729610303406, 23.142239549178527, 23.140854156615042, 23.087699214898095, 22.98120555143121, 22.91386038979174, 22.91386038979174, 22.442787922009146, 22.442787922009146, 22.442787922009146, 21.74289526625561, 21.30791760663417, 21.30791760663417, 20.272890795599647]",0.19999999999999998,0.19999999999999998,2.9441583156585693
7911,3.428151979283757,2.3075608859059105,1.4779095866484881,17.882796554414565,2.822969771653989,50.0,9.123394261469421,50,"(0.1,)",7,"[50.0, 96.06382240415302, 131.92170335557316, 97.52069106586242, 106.05314386753462, 117.72470912705704, 194.62715633446135]","[17.882796554414565, 15.817557705199508, 19.39026118920189, 17.884553602837805, 20.159384302006202, 17.61251741817571, 20.178626329772783]",17.039536796660876,[16.154351844117503],0.01,0.01,0.37764549255371094
7937,6.046557116451373,5.494705764818256,0.7822137742109612,15.170601022287837,0.16100429258209425,50.0,2.4665369720171193,50,"(0.1,)",3,"[50.0, 92.3182882684848, 49.07831282475457]","[15.170601022287837, 13.773787948791687, 11.564580752934713]",33.88517049025544,"[35.18704422810374, 35.18704422810374, 35.18704422810374, 36.38363449308835, 36.872121103665165, 36.872121103665165, 36.872121103665165, 36.872121103665165, 37.98615152409113, 37.98615152409113, 37.98615152409113, 37.98615152409113, 37.98615152409113, 38.98475209271682, 39.43501876219202, 39.43501876219202, 39.43501876219202, 40.34030536991961, 40.34030536991961, 40.34030536991961, 40.34030536991961, 40.34030536991961, 41.12366222676191, 41.52958475618442, 41.52958475618442, 42.21354176461234, 42.21354176461234, 42.21354176461234, 42.21354176461234, 42.21354176461234, 42.77286120600817, 42.77286120600817, 42.77286120600817, 43.13125631356136, 43.58978894475872, 43.58978894475872, 43.58978894475872, 43.58978894475872, 43.58978894475872, 43.92477773797938, 43.92477773797938, 43.92477773797938, 43.92477773797938, 44.47239686882169, 44.47239686882169, 44.47239686882169, 44.47239686882169, 44.47239686882169, 44.59078167824423, 44.59078167824423, 44.59078167824423, 44.59078167824423, 44.593542775415145, 44.88293380183772, 44.88293380183772, 44.88293380183772, 44.88293380183772, 44.88293380183772, 44.79934011353231, 44.79934011353231, 44.79934011353231, 44.609106451321466, 44.609106451321466, 44.85766176526302, 44.85766176526302, 44.592030289349744, 44.592030289349744, 44.592030289349744, 44.592030289349744, 44.592030289349744, 44.23068536629621, 44.23068536629621, 44.23068536629621, 44.443866776407035, 44.019595373016315, 44.019595373016315, 44.019595373016315, 44.019595373016315, 44.019595373016315, 43.511643995041005, 43.511643995041005, 43.511643995041005, 43.511643995041005, 43.137333559968944, 43.137333559968944, 43.137333559968944, 43.137333559968944, 43.137333559968944, 42.50814964628191, 42.50814964628191, 42.50814964628191, 41.813947098691166, 41.548877222663904, 41.203668319872435, 40.77623475927872, 39.94884109222127, 39.41566571887283, 38.79908583141042, 38.09842859032368, 36.36485637250043, 36.36485637250043, 35.48360430228266, 34.52174264799922, 32.46728918196847, 32.46728918196847, 31.34585726135093]",1.04,1.06,14.391639232635498
7938,6.148058787876375,5.719506692399093,0.5401991856145146,17.06797616875666,0.2342668012178276,50.0,2.4665369720171193,50,"(0.1,)",2,"[50.0, 97.48279005425677]","[17.06797616875666, 12.954845320600423]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 48.70093377295271, 48.70093377295271, 47.01878589202639]",0.96,0.96,12.903415441513062
7939,6.249560459301376,5.94430761997993,0.3056926960173578,18.14946447188275,0.4226777497668191,50.0,2.4665369720171193,50,"(0.1,)",2,"[50.0, 116.17384226993421]","[18.14946447188275, 10.954023100700194]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 48.70093377295271, 48.70093377295271, 47.01878589202639]",0.86,0.86,11.627788782119751
7940,6.351062130726378,6.169108547560767,0.12944875953319984,19.007068104634815,1.319919152310947,50.0,2.4665369720171193,50,"(0.1,)",3,"[50.0, 116.17384226993421, 92.3182882684848]","[19.007068104634815, 15.113079926310691, 14.221449139881424]",42.21354176461234,"[42.77286120600817, 42.77286120600817, 42.77286120600817, 43.13125631356136, 43.58978894475872, 43.58978894475872, 43.58978894475872, 43.58978894475872, 43.58978894475872, 43.92477773797938, 43.92477773797938, 43.92477773797938, 43.92477773797938, 44.47239686882169, 44.47239686882169, 44.47239686882169, 44.47239686882169, 44.47239686882169, 44.47239686882169, 44.59078167824423, 44.59078167824423, 44.59078167824423, 44.593542775415145, 44.88293380183772, 44.88293380183772, 44.88293380183772, 44.88293380183772, 44.79934011353231, 44.79934011353231, 44.79934011353231, 44.79934011353231, 44.609106451321466, 44.609106451321466, 44.85766176526302, 44.85766176526302, 44.592030289349744, 44.592030289349744, 44.592030289349744, 44.592030289349744, 44.592030289349744, 44.23068536629621, 44.23068536629621, 44.23068536629621, 44.443866776407035, 44.019595373016315, 44.019595373016315, 44.019595373016315, 44.019595373016315, 44.019595373016315, 43.511643995041005, 43.511643995041005, 43.511643995041005, 43.511643995041005, 43.137333559968944, 43.137333559968944, 43.137333559968944, 43.137333559968944, 43.137333559968944, 42.50814964628191, 42.50814964628191, 42.50814964628191, 41.813947098691166, 41.548877222663904, 41.203668319872435, 40.77623475927872, 39.94884109222127]",0.65,0.66,8.868958473205566
7941,6.45256380215138,6.393909475141604,0.24847943773591252,19.635777155393473,2.6126104492592623,50.0,2.4665369720171193,50,"(0.1,)",4,"[50.0, 116.17384226993421, 92.3182882684848, 117.72470912705704]","[19.635777155393473, 18.614193487467904, 15.156340617437436, 10.7217562935948]",32.692341708569046,"[32.94358330348454, 32.94358330348454, 32.94358330348454, 33.35429765161627, 33.35429765161627, 33.35429765161627, 33.35429765161627, 33.35429765161627, 33.443086258683174, 33.443086258683174, 33.443086258683174, 33.443086258683174, 33.443086258683174, 33.662200351378296, 33.662200351378296, 33.662200351378296, 33.662200351378296, 33.59950508514923, 33.59950508514923, 33.59950508514923, 33.59950508514923, 33.59950508514923, 33.4568298384911, 33.64324632394727, 33.64324632394727, 33.44402271701231, 33.44402271701231, 33.44402271701231, 33.44402271701231, 33.44402271701231, 33.17301402472216, 33.17301402472216, 33.17301402472216, 33.33290008230528, 33.01469652976224, 33.01469652976224, 33.01469652976224, 33.01469652976224, 33.01469652976224, 32.633732996280756, 32.633732996280756, 32.633732996280756, 32.633732996280756, 32.35300016997671, 32.35300016997671, 32.35300016997671, 32.35300016997671, 32.35300016997671, 31.881112234711434, 31.881112234711434, 31.881112234711434, 31.360460324018376, 31.16165791699793, 30.902751239904326]",0.52,0.54,7.347073316574097
7942,6.554065473576381,6.618710402722441,0.4779154457610403,20.0924361175473,2.876102877482257,50.0,2.4665369720171193,50,"(0.1,)",4,"[50.0, 116.17384226993421, 92.3182882684848, 117.72470912705704]","[20.0924361175473, 20.08378358990564, 15.355785804308583, 11.606311849256763]",33.443086258683174,"[33.443086258683174, 33.443086258683174, 33.44515708156136, 33.662200351378296, 33.662200351378296, 33.662200351378296, 33.662200351378296, 33.59950508514923, 33.59950508514923, 33.59950508514923, 33.59950508514923, 33.4568298384911, 33.4568298384911, 33.64324632394727, 33.64324632394727, 33.64324632394727, 33.44402271701231, 33.44402271701231, 33.44402271701231, 33.44402271701231, 33.17301402472216, 33.17301402472216, 33.17301402472216, 33.33290008230528, 33.01469652976224, 33.01469652976224, 33.01469652976224, 33.01469652976224, 33.01469652976224, 32.633732996280756, 32.633732996280756, 32.633732996280756, 32.633732996280756, 32.35300016997671, 32.35300016997671, 32.35300016997671, 32.35300016997671, 32.35300016997671, 31.881112234711434, 31.881112234711434, 31.881112234711434, 31.360460324018376]",0.34,0.42,5.798054933547974
7943,6.655567145001383,6.843511330303278,0.7188465818955669,20.18752151847864,2.9662545423431603,50.0,2.4665369720171193,50,"(0.1,)",4,"[50.0, 116.17384226993421, 92.3182882684848, 117.72470912705704]","[20.18752151847864, 20.279188798681727, 15.179865600974393, 13.166900893676674]",33.59950508514923,"[33.59950508514923, 33.4568298384911, 33.4568298384911, 33.64324632394727, 33.64324632394727, 33.44402271701231, 33.44402271701231, 33.44402271701231, 33.44402271701231, 33.44402271701231, 33.17301402472216, 33.17301402472216, 33.17301402472216, 33.33290008230528, 33.01469652976224, 33.01469652976224, 33.01469652976224, 33.01469652976224, 33.01469652976224, 32.633732996280756, 32.633732996280756, 32.633732996280756, 32.633732996280756, 32.35300016997671, 32.35300016997671, 32.35300016997671, 32.35300016997671, 32.35300016997671, 31.881112234711434]",0.24,0.29000000000000004,4.274532079696655
7946,6.960072159276388,7.51791411304579,1.4532063409716198,19.141743167270285,3.055195763715274,50.0,2.4665369720171193,50,"(0.1,)",3,"[50.0, 77.89084248546789, 117.72470912705704]","[19.141743167270285, 19.991247564935726, 15.759756238139142]",42.50814964628191,"[42.50814964628191, 41.813947098691166, 41.548877222663904, 41.203668319872435, 40.77623475927872, 39.94884109222127]",0.04,0.060000000000000005,1.0910530090332031
7960,1.080416604241975,8.348194022422806,3.3954519084560366,15.249532550430642,0.8088228184701578,50.0,2.218210316634646,50,"(0.1,)",11,"[50.0, 96.06382240415302, 444.41575317375015, 77.89084248546789, 97.10391448219438, 77.94809772460106, 200.31990737906145, 151.5723835813006, 457.5125364313861, 194.62715633446135, 74.37924914915205]","[15.249532550430642, 17.422293062238015, 12.839312400311378, 18.39810237725024, 17.349686879713133, 20.293601014175884, 17.511102504599744, 20.55898631254464, 16.718827824644627, 18.469377495539284, 16.703065931644264]",9.287689352504684,"[9.287689352504684, 9.391551653655004, 9.391551653655004, 9.391551653655004, 9.391551653655004, 9.485821420504402, 9.485821420504402, 9.485821420504402, 9.637499234221233, 9.637499234221233, 9.726999443431755, 9.726999443431755, 9.726999443431755, 9.726999443431755, 9.8054225735339, 9.8054225735339, 9.8054225735339, 9.8054225735339, 9.8054225735339, 9.872079854711085, 9.872079854711085, 9.872079854711085, 9.872079854711085, 9.926299214953366, 9.926299214953366, 9.926299214953366, 9.926299214953366, 9.926299214953366, 9.967431249411375, 9.967431249411375, 9.967431249411375, 9.967431249411375, 9.994855324345165, 9.994855324345165, 9.994855324345165, 9.994855324345165, 9.994855324345165, 10.007985724139862, 10.007985724139862, 10.007985724139862, 10.007985724139862, 10.006277747813277, 10.006277747813277, 10.006277747813277, 10.006277747813277, 10.006277747813277, 9.989233663576787, 9.989233663576787, 9.989233663576787, 9.989233663576787, 9.989233663576787, 9.956408436431193, 9.956408436431193, 9.956408436431193, 9.956408436431193, 10.10695125627795, 10.10695125627795, 10.10695125627795, 10.10695125627795, 10.10695125627795, 10.043679070563126, 10.043679070563126, 10.043679070563126, 10.043679070563126, 9.963102039474723, 9.963102039474723, 9.963102039474723, 9.963102039474723, 9.963102039474723, 9.865008591293075, 9.865008591293075, 9.865008591293075, 9.865008591293075, 9.749266403004334, 9.749266403004334, 9.749266403004334, 9.749266403004334, 9.749266403004334, 9.615826040373282, 9.615826040373282, 9.615826040373282, 9.615826040373282, 9.46472417951175, 9.46472417951175, 9.46472417951175, 9.46472417951175, 9.46472417951175, 9.29608647811748, 9.29608647811748, 9.29608647811748, 9.29608647811748, 9.110130189573903, 9.110130189573903, 9.110130189573903, 9.110130189573903, 9.110130189573903, 8.907166636657324, 8.907166636657324, 8.907166636657324, 8.907166636657324, 8.687603682586916]",0.97,1.01,13.512564897537231
7990,2.5102401628419306,2.6614221049164577,1.6498503833665397,19.369525273947083,0.06502316008523415,50.0,7.409145983126142,50,"(0.1,)",6,"[50.0, 41.422023855243786, 97.52069106586242, 97.10391448219438, 151.5723835813006, 151.12916651759576]","[19.369525273947083, 19.680095867010184, 19.067931678248712, 17.001526477315902, 18.66480264138586, 15.127204228513246]",21.503341057987914,"[21.843443717031526, 21.843443717031526, 22.136912339605175, 22.210977001577994, 22.377787415341587, 22.43041685210156, 22.56001255782327, 22.588599791938535, 22.677685682750027, 22.679655691337395, 22.69808856145746, 22.69808856145746, 22.69808856145746, 22.63884925792155, 22.53481331895083, 22.53481331895083, 22.35922633670105, 22.096942896907635, 22.096942896907635, 21.74590032450525, 21.48600138126794, 21.48600138126794, 21.008720816162686, 21.008720816162686, 20.442759204919223, 20.442759204919223, 19.790180825910774]",0.25,0.27,3.7913756370544434
7991,3.097579515521332,3.1130712240198655,0.9117734116758024,20.4409304597224,0.11784885628582252,50.0,7.409145983126142,50,"(0.1,)",6,"[50.0, 41.422023855243786, 97.52069106586242, 97.10391448219438, 151.5723835813006, 151.12916651759576]","[20.4409304597224, 20.085672162024608, 18.582003705154303, 16.689165446774233, 17.816561371026733, 18.364532392741037]",22.677685682750027,"[22.69808856145746, 22.69808856145746, 22.626779880808716, 22.63884925792155, 22.53481331895083, 22.35922633670105, 22.35922633670105, 22.096942896907635, 22.096942896907635, 21.74590032450525, 21.48600138126794]",0.1,0.11000000000000001,1.709557294845581
7992,3.684918868200733,3.5647203431232732,0.19637745534717355,19.911428274568955,0.5774656695848864,50.0,7.409145983126142,50,"(0.1,)",7,"[50.0, 41.422023855243786, 97.52069106586242, 76.86648058544534, 97.10391448219438, 151.5723835813006, 151.12916651759576]","[19.911428274568955, 19.883104159615883, 17.928127005704503, 18.516506612781427, 15.692658090489662, 16.710670068467206, 20.070032292714725]",18.94023676877797,"[18.416572612515377, 18.26162285698888, 18.007474985282304, 18.007474985282304, 17.522365032787906]",0.019999999999999997,0.049999999999999996,0.9584364891052246
8020,7.152943248774303,7.493281935019807,1.536572966199031,19.51445492879055,2.598158445009134,50.0,9.702193596338288,50,"(0.1,)",3,"[50.0, 161.44342687687723, 92.3182882684848]","[19.51445492879055, 18.514297058012282, 9.033934567233944]",43.32403721622039,"[42.70605575857079, 42.03467763385899, 41.88081070965478, 41.88081070965478, 41.12079284665561]",0.03,0.049999999999999996,0.9020674228668213
8021,8.04686513451196,7.870414893016731,2.419600945845225,17.721351545787577,2.8070133240866655,50.0,9.702193596338208,50,"(0.1,)",3,"[50.0, 161.44342687687723, 67.07641759817695]","[17.721351545787577, 17.03078892399613, 14.97088562173371]",39.40721443647147,"[38.11937020495472, 37.68900508559514, 36.75974708264559]",0.01,0.03,0.6658186912536621
8053,6.867777948931623,7.592983046102922,1.4782601450035937,19.03281642611344,2.8193674703779883,50.0,8.812293919748878,50,"(0.1,)",7,"[50.0, 365.1730554878729, 72.2534441528233, 167.53789828859982, 151.5723835813006, 74.84128603204543, 74.37924914915205]","[19.03281642611344, 19.625416330969767, 15.956270353377707, 18.256355259050917, 16.22328660305679, 17.147257852668623, 19.141743167270285]",18.115653744878735,"[17.47275709724812, 17.116669189894427]",0.01,0.019999999999999997,0.5325469970703125
8080,1.8881632426248158,3.3931211248647024,1.8957316905699435,17.947259321275276,2.284552462387956,50.0,9.21492915342191,50,"(0.1,)",7,"[50.0, 72.2534441528233, 106.05314386753462, 167.53789828859982, 337.7122247300471, 457.5125364313861, 194.62715633446135]","[17.947259321275276, 18.68319940916137, 13.645648481807637, 17.211496608358207, 16.26829154932809, 15.18839687787867, 14.073250468023165]",17.09974672087674,"[16.926033591797417, 17.015436676671467, 17.068492293588434, 16.804026588682998, 16.804026588682998, 16.515035435761543, 16.48199161436776, 16.150408676138102]",0.060000000000000005,0.08000000000000002,1.3473963737487793
8081,1.3964054680195326,2.5428909612286743,2.645093467621095,16.555940745304074,0.5292982178366198,50.0,5.155169287155227,50,"(0.1,)",6,"[50.0, 72.2534441528233, 106.05314386753462, 167.53789828859982, 337.7122247300471, 457.5125364313861]","[16.555940745304074, 18.31265596050868, 15.912868637624937, 18.82062929253002, 15.039340115019426, 16.720139025259986]",18.437672679215286,"[18.74344379597123, 19.043113236724455, 19.334720588725922, 19.334720588725922, 19.616189139200646, 19.616189139200646, 19.885447091315445, 19.885447091315445, 20.14032173638867, 20.14032173638867, 20.378671990167575, 20.378671990167575, 20.378671990167575, 20.598264548443, 20.547362293776363, 20.547362293776363, 20.706493904278858, 20.706493904278858, 20.706493904278858, 20.84014763598713, 20.946170629043934, 20.946170629043934, 21.022557555579702, 21.022557555579702, 21.06725358788971, 21.06725358788971, 21.07839887940912, 21.07839887940912, 21.05411535229102, 21.05411535229102, 20.992773207246554, 20.992773207246554, 20.892760114407793, 20.892760114407793, 20.752767511798595, 20.571540388477416, 20.571540388477416, 20.348180636210483, 20.348180636210483, 20.081875768806658, 20.081875768806658, 19.77221668503664, 19.77221668503664, 19.41890451374099, 19.41890451374099, 19.022080911079613, 19.022080911079613, 18.58205122299299, 18.58205122299299, 17.582822299006754, 17.582822299006754, 17.05504787773676]",0.5,0.52,7.226051092147827
8082,1.911131479059105,2.5143456051864854,2.215463658182934,18.122110612773,0.6470620137424764,50.0,5.155169287155227,50,"(0.1,)",8,"[50.0, 116.17384226993421, 72.2534441528233, 106.05314386753462, 167.53789828859982, 337.7122247300471, 457.5125364313861, 67.01762384219097]","[18.122110612773, 10.733861581210988, 18.06851026052182, 17.81080972129676, 19.41849123503576, 14.290630983168649, 17.870472447640267, 16.940634090300193]",15.105241302291505,"[15.284003992625683, 15.284003992625683, 15.448698411332252, 15.448698411332252, 15.410521720332273, 15.410521720332273, 15.529870428209145, 15.529870428209145, 15.630110726990347, 15.630110726990347, 15.70962797178295, 15.70962797178295, 15.70962797178295, 15.766918166684778, 15.800440190917282, 15.800440190917282, 15.808799159556841, 15.808799159556841, 15.808799159556841, 15.790586514218266, 15.744579905434916, 15.744579905434916, 15.669570085805844, 15.669570085805844, 15.564575633848946, 15.428655291358062, 15.428655291358062, 15.261135477157863, 15.261135477157863, 15.061406826604994, 15.061406826604994, 14.82916251377748, 14.82916251377748, 14.564178385305745, 14.564178385305745, 14.26656068330971]",0.34,0.36,4.9925572872161865
8083,2.4258574900986773,2.4858002491442965,1.830725101316797,18.763170366401283,0.8176441883738367,50.0,5.155169287155227,50,"(0.1,)",8,"[50.0, 116.17384226993421, 72.2534441528233, 106.05314386753462, 167.53789828859982, 337.7122247300471, 457.5125364313861, 67.01762384219097]","[18.763170366401283, 13.935461212085992, 17.784351590057064, 19.24814144760296, 19.465239798631696, 12.784664640767287, 18.713015838001812, 17.872516970093713]",15.630110726990347,"[15.70962797178295, 15.70962797178295, 15.766918166684778, 15.766918166684778, 15.800440190917282, 15.800440190917282, 15.808799159556841, 15.808799159556841, 15.790586514218266, 15.790586514218266, 15.744579905434916, 15.744579905434916, 15.744579905434916, 15.669570085805844, 15.564575633848946, 15.564575633848946, 15.428655291358062, 15.261135477157863, 15.261135477157863, 15.061406826604994, 15.061406826604994, 15.061406826604994, 14.82916251377748]",0.19999999999999998,0.22999999999999998,3.30820631980896
8084,2.9405835011382497,2.4572548931021077,1.525236040761579,18.958914417754926,1.0667910253090525,50.0,5.155169287155227,50,"(0.1,)",7,"[50.0, 116.17384226993421, 72.2534441528233, 106.05314386753462, 167.53789828859982, 457.5125364313861, 67.01762384219097]","[18.958914417754926, 15.837692681591847, 17.885670872594584, 20.149705280052768, 18.9017675290915, 19.24814144760296, 17.72316706416573]",18.046384587678016,"[17.993805606211332, 17.993805606211332, 17.90808009806382, 17.90808009806382, 17.78808643868451, 17.632748904409212, 17.632748904409212, 17.441297688180413, 17.441297688180413, 17.21303637326285, 17.21303637326285, 16.947614301459975]",0.08000000000000002,0.12000000000000001,1.901167869567871
8092,7.058391589454829,2.2288920447645966,1.7225755058579393,17.54609084509646,2.1146862426849102,50.0,5.155169287155227,50,"(0.1,)",5,"[50.0, 96.06382240415302, 127.79441517724679, 138.12192830793862, 151.5723835813006]","[17.54609084509646, 18.476890148230535, 16.355584935509736, 19.285306540915787, 18.34888579356769]",23.41539517931421,"[23.504492940097546, 23.553569898068936, 23.553569898068936, 23.5645161748795, 23.5645161748795, 23.539125726884706, 23.539125726884706, 23.479456438235903, 23.479456438235903, 22.907306214665212, 22.907306214665212, 22.803164550730546, 22.803164550730546, 22.670862867172488, 22.670862867172488, 22.670862867172488, 22.51244827577498, 22.329763023108725, 22.329763023108725, 22.12479159002664]",0.13999999999999999,0.19999999999999998,2.8734660148620605
8120,7.4077127981504045,3.1821552078600384,1.2894753316607943,19.626015078105485,2.599735232448649,50.0,5.402456992876445,50,"(0.1,)",4,"[50.0, 67.07641759817695, 77.89084248546789, 72.2534441528233]","[19.626015078105485, 17.908383434715635, 15.54814780834632, 19.590156933157306]",32.67630187573209,"[32.58662266058606, 32.58662266058606, 32.343483631500774, 32.19667888266248, 32.19667888266248, 31.73285772260812, 31.73285772260812, 31.465888055360868, 31.203513104663266, 30.892960112193073]",0.08000000000000002,0.1,1.5760996341705322
8121,7.700577838562696,2.728177803462966,1.7743440103500197,18.728572815328278,2.757414838272493,50.0,5.402456992876445,50,"(0.1,)",5,"[50.0, 67.07641759817695, 77.89084248546789, 72.2534441528233, 151.5723835813006]","[18.728572815328278, 18.68640693135219, 13.683269822739836, 19.412448543224436, 16.373634220589285]",24.962810483730614,"[24.71436808975446, 24.41760794598376, 24.213602008892572, 24.213602008892572, 23.88880748168683, 23.676382968751064]",0.03,0.060000000000000005,1.1848313808441162
8122,7.993442878974987,2.2742003990658937,2.284201728036703,17.18026759251898,2.8461760862143977,50.0,5.402456992876445,50,"(0.1,)",4,"[50.0, 67.07641759817695, 72.2534441528233, 151.5723835813006]","[17.18026759251898, 19.333997752506388, 19.21149572976561, 16.713225711332676]",28.672577808821234,"[27.912203778885907, 27.912203778885907, 27.12692621834673]",0.03,0.03,0.7662773132324219
8126,7.387860748854278,3.0546359848964006,1.3335134784786455,19.693047278087544,0.39166759812707613,50.0,4.804398492787488,50,"(0.1,)",5,"[50.0, 67.07641759817695, 75.57391527698863, 200.31990737906145, 72.43341854910167]","[19.693047278087544, 19.36990893493452, 19.084320063082142, 19.44454368557109, 18.34982502306666]",26.229158916157253,"[26.31537518869578, 26.31537518869578, 26.488722743607124, 26.488722743607124, 26.488722743607124, 26.582670900727972, 26.582670900727972, 26.49553771710689, 26.49553771710689, 26.590826367357682, 26.44429668426632, 26.44429668426632, 26.44429668426632, 26.298896919478427, 26.298896919478427, 26.298896919478427, 26.054795500345875, 26.054795500345875, 26.054795500345875, 25.708533060091057, 25.294635642868275, 25.294635642868275, 25.294635642868275, 24.77844938755743]",0.21,0.24,3.4635777473449707
8171,4.372013628660509,2.917186094433198,1.0394613776109451,16.636739949267,2.61021143452344,50.0,1.562158865751762,50,"(0.1,)",7,"[50.0, 127.79441517724679, 97.52069106586242, 75.57391527698863, 74.84128603204543, 337.7122247300471, 194.62715633446135]","[16.636739949267, 18.384397339716593, 19.87306172921047, 17.318331447850934, 19.169846066705592, 15.819258890245818, 18.250499211796438]",15.878764551734799,"[15.584250719409953, 15.584250719409953, 15.584250719409953, 15.584250719409953, 15.584250719409953, 15.584250719409953, 15.252325975178765, 15.252325975178765, 15.252325975178765, 15.252325975178765, 15.252325975178765, 15.252325975178765, 15.252325975178765, 14.886197715466249]",0.07,0.13999999999999999,2.08260440826416
8172,4.389181579833545,2.7619164429523355,1.1768016858020183,15.96123028580343,2.6775279989126246,50.0,1.562158865751762,50,"(0.1,)",5,"[50.0, 127.79441517724679, 97.52069106586242, 74.84128603204543, 194.62715633446135]","[15.96123028580343, 18.83273239309509, 20.276802768184584, 17.136231666750177, 18.93005148313003]",21.353256365250274,"[21.353256365250274, 21.353256365250274, 20.84067680165275, 20.84067680165275, 20.84067680165275, 20.07716516441641]",0.060000000000000005,0.060000000000000005,1.0880749225616455
